Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.24407027445649,2.03404998779297,O88398,O88398,Advillin,Avil,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,25,92.031,16,4,4,4,4,19.2362689971924,19.5951690673828,19.3891677856445,19.2230682373047,19.1669692993164,18.8780689239502,18.4931678771973,18.807767868042,18.5908679962158,18.6068687438965,17.9204692840576,18.4131679534912,15.7719688415527,16.9914684295654,16.469367980957,17.9769687652588,30,MYD88,IRAK1
TRUE,2.89271292648716,1.85265016555786,O89053,O89053,Coronin-1A,Coro1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,50.989,16,4,4,4,4,19.889669418335,20.3603687286377,20.8713684082031,20.3263683319092,19.814868927002,19.8909683227539,19.4271678924561,20.1936683654785,19.1151695251465,19.2132682800293,18.985668182373,19.5067691802979,17.1911678314209,18.1419677734375,18.032169342041,18.5507678985596,30,MYD88,IRAK1
TRUE,3.02065742028208,2.94452428817749,P01831,P01831,Thy-1 membrane glycoprotein,Thy1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,18.08,16,4,4,4,4,22.0371685028076,22.2003688812256,22.2025680541992,22.1933689117432,22.2624683380127,22.1998691558838,22.3492679595947,22.5439682006836,22.1894683837891,21.4377689361572,21.529369354248,21.5385684967041,18.1271686553955,20.0356693267822,19.1608695983887,20.2537689208984,30,MYD88,IRAK1
TRUE,3.82053126137171,2.07220029830933,P08752;B2RSH2,P08752,Guanine nucleotide-binding protein G(i) subunit alpha-2,Gnai2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,40.489,16,4,4,4,4,20.1515693664551,20.9815692901611,21.2324695587158,20.7435684204102,21.1261692047119,21.183069229126,20.8501682281494,21.284969329834,20.7932682037354,20.2589683532715,20.1209678649902,20.4147682189941,18.4387683868408,19.1971683502197,18.9979686737061,19.5216693878174,30,MYD88,IRAK1
TRUE,2.23778905296177,2.56747460365295,P11370;P10404,P11370;P10404,Retrovirus-related Env polyprotein from Fv-4 locus;MLV-related proviral Env polyprotein;Surface protein;Transmembrane protein,Fv4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,74.452,16,4,4,4,4,15.437068939209,15.6239681243896,15.9095687866211,16.0626678466797,16.6311683654785,16.2937679290771,15.2212686538696,16.4845676422119,15.428768157959,14.9713687896729,14.9958686828613,14.4372692108154,12.3202686309814,13.3167686462402,13.9078683853149,14.8159685134888,30,MYD88,IRAK1
TRUE,2.2340012879667,1.97240018844604,P13020,P13020,Gelsolin,Gsn,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,21,85.941,16,4,4,4,4,20.4304695129395,20.1565685272217,21.1518688201904,20.9482688903809,20.7303695678711,20.7016696929932,19.9874687194824,20.1567687988281,20.36496925354,19.9295692443848,19.7894687652588,20.3969688415527,17.2068691253662,18.5988693237305,18.6232681274414,19.2576694488525,30,MYD88,IRAK1
TRUE,3.26018825052151,2.34702515602112,P14733,P14733,Lamin-B1,Lmnb1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,66.785,16,4,4,4,4,11.1513690948486,14.1654691696167,14.4590692520142,13.0934686660767,13.959568977356,15.1764688491821,14.7066688537598,15.4251689910889,13.9187688827515,11.3006687164307,13.3215684890747,13.1626691818237,12.1233692169189,12.7921686172485,12.5680685043335,12.3961687088013,30,MYD88,IRAK1
TRUE,3.71396866790826,2.52537560462952,P16546,P16546,"Spectrin alpha chain, non-erythrocytic 1",Sptan1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,95,284.59,16,4,4,4,4,18.7650680541992,19.5004692077637,20.3163681030273,19.591968536377,18.4923686981201,18.2112693786621,18.0722694396973,18.4569683074951,18.2368679046631,17.9644680023193,17.3892688751221,17.8131694793701,14.9793682098389,15.8552684783936,15.8889684677124,16.4077682495117,30,MYD88,IRAK1
TRUE,1.47218684918013,2.5305495262146,P20029,P20029,78 kDa glucose-regulated protein,Hspa5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,22,72.421,16,4,4,4,4,20.0543689727783,20.7661685943604,21.0088691711426,20.4895687103271,20.7828693389893,20.6562690734863,23.711368560791,23.6901683807373,20.3157691955566,20.0208683013916,19.9199695587158,19.8509693145752,18.7905693054199,19.9052696228027,19.6406688690186,20.3819694519043,30,MYD88,IRAK1
TRUE,1.31541423945125,4.88601493835449,P23475,P23475,X-ray repair cross-complementing protein 6,Xrcc6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,69.483,14,4,4,4,2,12.5738687515259,11.9618692398071,12.2518692016602,12.9913692474365,14.7802686691284,14.4906692504883,15.7145681381226,15.769868850708,14.7741689682007,15.2434682846069,14.5205688476563,15.6321687698364,7.5761890411377,NA,13.029468536377,NA,30,MYD88,IRAK1
TRUE,3.08584099865945,2.21197509765625,P24288,P24288,"Branched-chain-amino-acid aminotransferase, cytosolic",Bcat1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,42.791,12,3,4,3,2,8.8596887588501,11.5637683868408,12.7354688644409,NA,11.707368850708,11.0247688293457,11.6777687072754,11.3139686584473,11.0466690063477,11.0374689102173,NA,11.2858686447144,NA,9.24666881561279,9.19131851196289,NA,30,MYD88,IRAK1
TRUE,3.48111350698071,2.4611496925354,P27641,P27641,X-ray repair cross-complementing protein 5,Xrcc5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,83.056,16,4,4,4,4,12.6012687683105,13.0286684036255,13.3451690673828,13.6368684768677,15.0765686035156,15.132568359375,15.050968170166,15.6708688735962,15.4813690185547,15.3547687530518,14.6997690200806,15.9566688537598,11.8731689453125,13.164568901062,12.9728689193726,13.0757684707642,30,MYD88,IRAK1
TRUE,2.63538897890807,1.81897449493408,P41241;P41242,P41241,Tyrosine-protein kinase CSK,Csk,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,14,50.716,16,4,4,4,4,16.8572692871094,17.1323680877686,17.4555683135986,17.4497680664063,17.6650676727295,17.4548683166504,17.0407676696777,17.4195690155029,16.9276676177979,17.4524688720703,16.2982692718506,16.7093677520752,14.5759687423706,15.9820690155029,15.8107681274414,15.9355688095093,30,MYD88,IRAK1
TRUE,2.24404367542554,3.76122307777405,P46062,P46062,Signal-induced proliferation-associated protein 1,Sipa1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,112.06,15,4,4,4,3,13.2091684341431,14.8106689453125,15.2289686203003,15.4617681503296,13.3075685501099,12.9485683441162,14.0202684402466,14.184868812561,12.9489688873291,12.9012689590454,11.8632688522339,12.7329683303833,9.32576847076416,11.5705690383911,NA,8.66594886779785,30,MYD88,IRAK1
TRUE,1.85349126122165,2.08765077590942,P47754,P47754,F-actin-capping protein subunit alpha-2,Capza2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,32.967,16,4,4,4,4,21.6078681945801,21.6392688751221,21.6629695892334,21.7158679962158,21.0031681060791,21.0165691375732,20.9316692352295,21.100269317627,21.1642684936523,20.5036678314209,20.317268371582,21.6227684020996,17.1580677032471,19.3934688568115,19.2202682495117,19.9292678833008,30,MYD88,IRAK1
TRUE,2.42523346549221,2.34027528762817,P47757,P47757,F-actin-capping protein subunit beta,Capzb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,31.345,16,4,4,4,4,21.3011684417725,21.6713695526123,22.0155696868896,21.8218688964844,21.2767696380615,20.9271678924561,20.8133678436279,21.120569229126,20.4205684661865,20.2417678833008,20.2438678741455,20.5613689422607,17.2900676727295,18.8266677856445,19.0105686187744,19.6494693756104,30,MYD88,IRAK1
TRUE,3.44229612866439,3.20577502250671,P49813;Q9JLH8,P49813,Tropomodulin-1,Tmod1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,40.466,16,4,4,4,4,17.8747692108154,18.3449687957764,17.9002685546875,17.2362689971924,17.7574691772461,17.4548683166504,17.4214687347412,17.3057689666748,18.3276691436768,17.5749683380127,17.2900676727295,18.0189685821533,13.6959686279297,14.0787687301636,13.7833690643311,15.5583686828613,30,MYD88,IRAK1
TRUE,2.35533303808597,2.22975039482117,P53349,P53349,Mitogen-activated protein kinase kinase kinase 1,Map3k1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,161.29,16,4,4,4,4,15.2414684295654,15.2044687271118,16.1525688171387,15.7185688018799,13.39146900177,13.1232690811157,13.3512687683105,13.6356687545776,12.8900690078735,14.0902690887451,13.2952690124512,14.0903692245483,10.2302684783936,10.9495687484741,10.8615684509277,12.5412683486938,30,MYD88,IRAK1
TRUE,1.78646763190823,2.36023275057475,P53564;P70403,P53564,Homeobox protein cut-like 1,Cux1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,165.59,15,4,4,4,3,10.0485687255859,10.1638689041138,10.3094692230225,9.80684852600098,13.6362686157227,14.2843685150146,12.2450685501099,14.5089683532715,14.8178682327271,14.4636688232422,14.1730690002441,14.716968536377,10.6462688446045,11.7223691940308,11.5566692352295,NA,30,MYD88,IRAK1
TRUE,2.27200554443927,2.10562491416931,P57780,P57780,Alpha-actinin-4,Actn4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,41,104.98,16,4,4,4,4,18.7142696380615,19.6660690307617,20.0241680145264,19.7324695587158,18.2199687957764,17.8452682495117,17.3085689544678,17.6958694458008,18.1286678314209,17.8683681488037,17.2819690704346,17.4472694396973,14.5119686126709,16.0149688720703,15.4490690231323,16.6711692810059,30,MYD88,IRAK1
TRUE,1.37000665604279,3.93875026702881,P58771,P58771,Tropomyosin alpha-1 chain,Tpm1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,32.68,13,4,2,4,3,16.5645694732666,16.8844680786133,17.6447677612305,16.3439693450928,17.663969039917,16.734468460083,NA,NA,18.5711688995361,14.1710691452026,16.7844676971436,14.7049684524536,11.9046688079834,13.0273685455322,NA,14.8493680953979,30,MYD88,IRAK1
TRUE,2.39163394835773,2.24844980239868,P59999,P59999,Actin-related protein 2/3 complex subunit 4,Arpc4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,19.667,16,4,4,4,4,22.744068145752,22.3801689147949,22.9842681884766,22.8340682983398,22.5877685546875,22.5319690704346,22.6263694763184,22.821268081665,22.2328681945801,22.3563690185547,21.4943695068359,22.3512687683105,19.002368927002,20.7813682556152,20.4789695739746,21.3108692169189,30,MYD88,IRAK1
TRUE,2.05105918928503,1.93200063705444,P60710,P60710,"Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed",Actb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,30,41.736,16,4,4,4,4,27.3752689361572,27.4798679351807,28.1525688171387,27.4414691925049,27.2986679077148,27.4190692901611,26.870569229126,27.5244693756104,26.9134693145752,26.5911693572998,26.2270679473877,26.7187690734863,24.026668548584,25.4524688720703,25.531867980957,26.3737678527832,30,MYD88,IRAK1
TRUE,1.96610624741259,2.30159902572632,P61161,P61161,Actin-related protein 2,Actr2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,14,44.76,16,4,4,4,4,21.4192695617676,21.3069686889648,22.0011692047119,21.602668762207,21.4567680358887,21.2260684967041,20.8445682525635,21.3147678375244,21.1723690032959,20.7982692718506,20.5838680267334,20.9199695587158,17.1390686035156,19.2331695556641,19.2413692474365,20.0221691131592,30,MYD88,IRAK1
TRUE,1.55236014708455,2.77577519416809,P61164;Q8R5C5,P61164,Alpha-centractin,Actr1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,42.613,16,4,4,4,4,12.8482685089111,13.5379686355591,14.1536684036255,13.7409687042236,14.2062692642212,14.9123687744141,13.0010690689087,14.4915685653687,13.1780691146851,13.0824689865112,13.5387687683105,12.056468963623,9.03496837615967,12.7131690979004,11.0602684020996,12.6997690200806,30,MYD88,IRAK1
TRUE,2.31455263930407,2.4152250289917,P62046,P62046,Leucine-rich repeat and calponin homology domain-containing protein 1,Lrch1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,79.075,16,4,4,4,4,17.685567855835,18.2225685119629,18.1359691619873,17.9379692077637,16.5173683166504,16.3680686950684,16.6225681304932,16.890869140625,16.3140678405762,16.3411693572998,15.9824686050415,16.0665683746338,13.0913686752319,13.66916847229,14.3533687591553,15.6240682601929,30,MYD88,IRAK1
TRUE,2.12225802094027,1.86656657854716,P62821;Q9D1G1;Q9DD03;P61028;Q8K386,P62821,Ras-related protein Rab-1A,Rab1A,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,22.677,15,4,4,4,3,14.9698686599731,14.2847690582275,14.4052686691284,13.9676685333252,16.0480690002441,15.4190683364868,14.7785682678223,16.4389686584473,15.5034685134888,16.0187683105469,13.8140687942505,14.7554683685303,NA,13.750768661499,13.8587684631348,13.8042688369751,30,MYD88,IRAK1
TRUE,4.34457581094566,1.59189963340759,P62880;P29387,P62880,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,Gnb2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,37.331,16,4,4,4,4,16.5174694061279,17.3205680847168,17.4498691558838,17.1499691009521,17.1553688049316,17.0588684082031,16.6967678070068,16.5817680358887,16.3852691650391,15.8947687149048,15.8780689239502,16.7588691711426,15.4264688491821,15.2516689300537,15.1232681274414,15.3237686157227,30,MYD88,IRAK1
TRUE,2.5703727632987,2.30365037918091,P97434,P97434,Myosin phosphatase Rho-interacting protein,Mprip,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,52,116.41,16,4,4,4,4,20.3711681365967,20.66796875,20.9780693054199,20.8134689331055,20.2560691833496,20.0546684265137,19.9347686767578,20.1214694976807,20.1736679077148,19.7656688690186,19.5117683410645,19.8979682922363,16.4904689788818,18.0671691894531,17.9040679931641,18.6906681060791,30,MYD88,IRAK1
TRUE,2.01401386201255,2.03452491760254,P99026,P99026,Proteasome subunit beta type-4,Psmb4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,29.116,12,4,4,0,4,13.1587686538696,13.6022691726685,14.0222692489624,13.2780685424805,13.5053691864014,14.1139688491821,15.1998682022095,15.4124689102173,NA,NA,NA,NA,11.772068977356,12.642068862915,12.4303684234619,13.2490692138672,30,MYD88,IRAK1
TRUE,2.5150941909781,2.4205756187439,Q2KN98,Q2KN98,Cytospin-A,Specc1l,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,30,124.49,16,4,4,4,4,18.4731693267822,19.0878677368164,19.3639678955078,19.5864677429199,17.851469039917,17.5634689331055,17.9283676147461,18.7191696166992,18.3361682891846,17.4956684112549,17.2498683929443,17.1071681976318,14.4268684387207,15.925968170166,15.5061683654785,16.521167755127,30,MYD88,IRAK1
TRUE,2.44076414447626,-2.51133322715759,Q2VPQ9,Q2VPQ9,Chromatin modification-related protein MEAF6,Meaf6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,21.649,11,4,3,0,4,13.2598686218262,16.9013690948486,14.5420684814453,15.7668685913086,12.3165683746338,13.6661691665649,NA,12.0801687240601,NA,NA,NA,NA,14.6160688400269,15.2028684616089,15.3026685714722,15.6742687225342,30,MYD88,IRAK1
TRUE,2.21046024059339,2.11174964904785,Q3THE2,Q3THE2,Myosin regulatory light chain 12B,Myl12b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,19.779,16,4,4,4,4,23.8632678985596,23.8191680908203,24.1891689300537,23.4942684173584,24.3282680511475,23.8683681488037,23.699068069458,23.9162693023682,23.5932693481445,23.4903678894043,23.0125694274902,24.2623691558838,20.5287685394287,21.9640693664551,21.9456691741943,22.9264678955078,30,MYD88,IRAK1
TRUE,1.77600696121767,2.25667476654053,Q3V1H1,Q3V1H1,Cytoskeleton-associated protein 2,Ckap2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,74.028,16,4,4,4,4,13.1191692352295,14.2823686599731,14.1825685501099,13.8040685653687,13.9954690933228,13.6364688873291,14.9133682250977,14.9082689285278,14.9265689849854,13.2096691131592,14.1182689666748,12.9417686462402,11.9877691268921,13.7132692337036,10.769868850708,11.9559688568115,30,MYD88,IRAK1
TRUE,3.99414245190008,2.89937472343445,Q4VAC9,Q4VAC9,Pleckstrin homology domain-containing family G member 3,Plekhg3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,148.52,16,4,4,4,4,16.1231689453125,16.4686679840088,16.9775676727295,16.9031677246094,15.278468132019,14.6435689926147,14.8510684967041,15.3276681900024,14.2860689163208,14.2633686065674,13.8149690628052,13.9341688156128,12.0413684844971,11.3850688934326,12.5590686798096,12.5177688598633,30,MYD88,IRAK1
TRUE,2.79706433202469,1.810875415802,Q5SUA5;Q5SYD0,Q5SUA5,Unconventional myosin-Ig,Myo1g,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,51,117.23,16,4,4,4,4,22.4344692230225,22.8108692169189,23.171968460083,22.760368347168,22.0065689086914,22.1628684997559,21.9339694976807,22.1087684631348,21.7334690093994,21.5097694396973,21.2432689666748,21.6316680908203,19.3258686065674,20.4674682617188,20.2987689971924,20.8765678405762,30,MYD88,IRAK1
TRUE,2.15824334134445,2.23739981651306,Q5SW75,Q5SW75,Protein phosphatase Slingshot homolog 2,Ssh2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,158.23,16,4,4,4,4,15.221568107605,15.7214689254761,16.1475677490234,15.9187688827515,13.9581689834595,14.6943683624268,13.6301689147949,14.1188688278198,14.5808687210083,13.7172689437866,13.8691692352295,14.3959684371948,10.9870691299438,12.9910688400269,12.4608688354492,11.0129690170288,30,MYD88,IRAK1
TRUE,2.04322277649769,2.3739001750946,Q5SXY1,Q5SXY1,Cytospin-B,Specc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,118.1,16,4,4,4,4,16.8715686798096,17.1889686584473,17.8875694274902,17.4323692321777,16.5673694610596,15.7804689407349,16.309268951416,17.0881690979004,16.5423679351807,15.9057683944702,14.9153690338135,15.6623687744141,12.6670684814453,14.1935691833496,13.9694690704346,15.4195690155029,30,MYD88,IRAK1
TRUE,2.51929044778499,2.3777003288269,Q60605,Q60605,Myosin light polypeptide 6,Myl6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,16.93,16,4,4,4,4,23.5860691070557,23.968469619751,23.3688678741455,22.3385696411133,23.1947689056396,22.515869140625,23.1096687316895,23.0745697021484,22.6522693634033,22.2152690887451,22.6549682617188,23.4745693206787,19.5897693634033,20.2105693817139,20.7734680175781,21.8102684020996,30,MYD88,IRAK1
TRUE,2.19881315510235,3.14322471618652,Q61411;P32883;P08556,Q61411;P32883;P08556,"GTPase HRas;GTPase HRas, N-terminally processed;GTPase KRas;GTPase KRas, N-terminally processed;GTPase NRas",Hras;Kras;Nras,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,21.298,16,4,4,4,4,17.2668685913086,16.6191692352295,17.6660690307617,17.0760688781738,17.16676902771,19.7046680450439,19.5693683624268,17.2843685150146,20.5083694458008,20.6116695404053,18.4608688354492,20.1314678192139,14.3380689620972,15.5872688293457,15.5735683441162,15.6533689498901,30,MYD88,IRAK1
TRUE,2.46891036361973,2.68182444572449,Q61503,Q61503,5-nucleotidase,Nt5e,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,63.864,16,4,4,4,4,17.0322685241699,17.0661678314209,17.6748676300049,17.6142692565918,17.8631687164307,18.1692676544189,17.1139678955078,18.15846824646,17.2589683532715,17.0646686553955,16.3878688812256,17.1791687011719,13.7182683944702,15.6812686920166,15.0956687927246,16.082368850708,30,MYD88,IRAK1
TRUE,2.13759948729647,2.44899988174438,Q64331,Q64331,Unconventional myosin-VI,Myo6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,25,146.41,16,4,4,4,4,17.8671684265137,18.2517681121826,18.7342681884766,18.6124687194824,17.8535690307617,17.9082679748535,17.8629684448242,18.2755680084229,17.969669342041,17.2674694061279,17.1941680908203,17.3844680786133,13.8183689117432,15.7820682525635,15.8125686645508,16.6913681030273,30,MYD88,IRAK1
TRUE,3.49044593119117,2.63507485389709,Q6A0D4,Q6A0D4,Raftlin,Rftn1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,61.536,16,4,4,4,4,14.7376689910889,15.4535684585571,14.8109683990479,15.5014686584473,15.2496681213379,15.1161689758301,15.6465682983398,15.9523687362671,15.0941686630249,15.1834688186646,14.2346687316895,15.1308689117432,12.187668800354,13.5394687652588,12.540168762207,13.1571683883667,30,MYD88,IRAK1
