"FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_RECYCLE","RANK"
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663",3.297,53.91,0.2869,0.4501,0.0783,119,231,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663",70
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_00",9999,49.82,0.2903,0.3427,0.0772,126,209,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_00",71
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_01",52.61,50.29,0.285,0.2909,0.0703,200,299,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_01",82
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_02",11.98,51.55,0.2918,0.3581,0.0854,153,223,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_02",65
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_03",6.67,51.67,0.29,0.355,0.0713,127,180,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_03",81
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_04",3.99,53.02,0.2863,0.3712,0.0629,105,137,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_04",85
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_05",3.27,53.25,0.2891,0.3997,0.0729,114,157,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_05",78
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_06",3.49,53.5,0.29,0.4171,0.0816,116,174,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_06",68
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_07",3.73,53.38,0.288,0.431,0.0821,128,205,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_07",67
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_08",3.42,53.84,0.2872,0.4217,0.076,128,189,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_08",73
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_09",3.5,53.98,0.291,0.4035,0.0861,137,223,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_09",64
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_10",6.06,53.57,0.2893,0.3888,0.0853,162,267,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_10",66
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_11",4.07,54.01,0.2922,0.393,0.0923,146,237,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_11",62
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_12",3.93,53.69,0.2861,0.3854,0.0745,129,209,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_12",75
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_13",5.05,53.52,0.2853,0.3756,0.0768,147,268,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_13",72
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_14",4.27,53.68,0.2852,0.3903,0.0718,129,229,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_14",79
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_15",6.12,53.42,0.2867,0.4172,0.076,121,215,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_15",73
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_16",4.6,53.52,0.2833,0.4411,0.073,127,231,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_16",77
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_17",3.02,53.94,0.2846,0.4479,0.0717,119,240,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_17",80
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_18",4.1,53.88,0.2872,0.453,0.0732,114,206,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_18",76
"DHF91_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230517_269663_recycled_19",3.23,53.63,0.2879,0.4489,0.0811,122,220,"DHF91_TIR_T6BD_x2_3",1,2,"DHF91","DHF91_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230517_269663_recycled_19",69
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644",2.538,54.24,0.3708,0.3163,0.2703,117,159,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644",16
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_00",9999,50.44,0.298,0.3502,0.0965,114,147,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_00",61
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_01",54.4,48.54,0.2807,0.2214,0.0286,55,57,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_01",105
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_02",9.57,50.42,0.2761,0.4268,0.0617,117,182,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_02",86
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_03",8.81,52.76,0.2954,0.3088,0.0585,105,142,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_03",88
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_04",13.65,54.26,0.3474,0.2788,0.2099,105,150,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_04",20
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_05",11.35,54.66,0.3679,0.3331,0.2756,96,133,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_05",13
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_06",4.9,54.62,0.3693,0.3274,0.2742,100,133,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_06",14
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_07",2.28,54.84,0.3731,0.3417,0.2907,99,133,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_07",6
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_08",2.2,54.34,0.3695,0.3474,0.2888,98,123,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_08",7
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_09",2.08,54.73,0.3722,0.3518,0.2981,98,120,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_09",4
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_10",1.44,54.64,0.3692,0.3321,0.28,105,132,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_10",11
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_11",1.96,54.47,0.3704,0.3244,0.2738,107,131,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_11",15
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_12",1.76,54.39,0.3698,0.339,0.2849,92,111,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_12",8
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_13",1.26,54.5,0.3692,0.3568,0.296,89,113,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_13",5
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_14",1.89,54.57,0.3674,0.3363,0.2787,96,129,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_14",12
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_15",1.41,54.66,0.3696,0.3381,0.281,103,119,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_15",10
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_16",1.87,54.68,0.3714,0.3733,0.3091,90,114,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_16",3
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_17",2.66,54.65,0.371,0.3685,0.3113,86,106,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_17",2
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_18",2.31,54.79,0.3723,0.3889,0.325,85,108,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_18",1
"DHF91_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230517_224644_recycled_19",2.71,54.59,0.3698,0.3309,0.2819,101,129,"DHF91_TIR_T6BD_x2_4",1,2,"DHF91","DHF91_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230517_224644_recycled_19",9
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468",4.725,52.66,0.303,0.2609,0.131,100,137,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468",48
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468_recycled_00",9999,51.71,0.2784,0.2127,0.029,81,83,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468_recycled_00",104
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468_recycled_01",53.25,51.75,0.3132,0.2823,0.1715,120,157,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468_recycled_01",27
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468_recycled_02",15.91,50.33,0.3168,0.3037,0.1419,252,528,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468_recycled_02",42
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468_recycled_03",10.98,52.39,0.3063,0.2511,0.1379,122,195,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468_recycled_03",43
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468_recycled_04",9.57,52.59,0.3024,0.2544,0.1272,112,174,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468_recycled_04",51
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468_recycled_05",4.37,53.01,0.3033,0.2471,0.1265,112,189,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468_recycled_05",54
"DHF91_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230517_507468_recycled_06",5.15,53.11,0.3044,0.2652,0.1329,102,210,"DHF91_TIR_T6BD_x2_5",1,2,"DHF91","DHF91_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230517_507468_recycled_06",46
