"FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_RECYCLE","RANK"
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_09",1.95,58.55,0.3171,0.2802,0.1689,122,157,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_09",75
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_10",1.52,58.28,0.3182,0.2768,0.1667,139,191,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_10",82
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_11",1.51,58.64,0.3152,0.2881,0.1749,119,151,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_11",64
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_12",2.58,58.56,0.316,0.2669,0.1584,144,195,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_12",95
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_13",2.43,58.94,0.3166,0.3125,0.186,111,133,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_13",45
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_14",1.72,58.82,0.3161,0.2913,0.1713,118,138,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_14",70
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_15",1.18,58.75,0.3164,0.2947,0.1746,113,135,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_15",65
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_16",0.92,58.55,0.3174,0.3046,0.1725,110,129,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_16",67
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_17",0.79,58.49,0.3167,0.2826,0.1687,132,157,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_17",76
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_18",1.8,58.21,0.317,0.2707,0.1632,140,179,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_18",87
"DHF119_TIR_T6BD_x2",1,"model_1_multimer_v3_p1_230516_210621_recycled_19",1.15,58.24,0.3159,0.2731,0.1673,145,195,"DHF119_TIR_T6BD_x2_1",1,2,"DHF119","DHF119_TIR_T6BD_x2_1_model_1_multimer_v3_p1_230516_210621_recycled_19",81
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095",0.916,61.94,0.3614,0.3051,0.1555,126,173,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095",98
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_00",9999,59.24,0.3201,0.3129,0.2085,297,590,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_00",28
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_01",56.71,59.58,0.3255,0.248,0.1864,226,529,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_01",44
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_02",9.88,60.19,0.3256,0.2624,0.1659,162,279,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_02",84
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_03",5.41,61.16,0.3337,0.2797,0.1758,149,252,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_03",60
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_04",4.57,61.5,0.3604,0.3035,0.18,124,181,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_04",51
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_05",3.77,61.67,0.3701,0.3175,0.1754,127,182,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_05",62
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_06",2.25,61.73,0.3683,0.328,0.1757,121,170,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_06",61
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_07",1.39,61.73,0.361,0.3254,0.1681,122,171,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_07",78
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_08",1.37,61.87,0.3629,0.3299,0.1789,122,170,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_08",57
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_09",2.73,61.76,0.3602,0.3193,0.1779,125,160,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_09",58
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_10",1.66,61.92,0.3639,0.3305,0.1801,122,166,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_10",50
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_11",1.33,61.98,0.3646,0.32,0.1743,119,149,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_11",66
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_12",1.07,61.83,0.3621,0.3112,0.164,128,172,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_12",86
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_13",0.89,61.74,0.3616,0.3097,0.1632,129,174,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_13",87
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_14",0.9,61.99,0.3682,0.3216,0.1676,120,165,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_14",80
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_15",0.83,61.66,0.3632,0.3219,0.1687,121,170,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_15",76
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_16",0.75,61.8,0.36,0.3049,0.1591,131,178,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_16",92
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_17",0.95,61.87,0.3631,0.3054,0.1591,127,176,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_17",92
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_18",1.27,61.91,0.3652,0.3095,0.159,125,169,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_18",94
"DHF119_TIR_T6BD_x2",2,"model_2_multimer_v3_p1_230516_265095_recycled_19",0.7,61.85,0.3677,0.306,0.1626,128,173,"DHF119_TIR_T6BD_x2_2",1,2,"DHF119","DHF119_TIR_T6BD_x2_2_model_2_multimer_v3_p1_230516_265095_recycled_19",89
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176",4.636,59.26,0.3045,0.2971,0.175,135,203,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176",63
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_00",9999,60.01,0.3009,0.4403,0.1968,81,121,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_00",32
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_01",59.54,59.22,0.3059,0.4247,0.2526,89,116,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_01",21
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_02",10.18,58.7,0.3042,0.4095,0.2463,85,106,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_02",22
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_03",6.81,58.75,0.3037,0.2752,0.1706,147,280,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_03",72
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_04",8.63,58.9,0.3076,0.3143,0.1995,117,170,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_04",30
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_05",5.42,58.74,0.3063,0.2779,0.1714,148,260,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_05",69
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_06",3.58,59.07,0.3065,0.2971,0.1583,172,353,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_06",96
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_07",3.62,58.96,0.3062,0.2847,0.1701,144,246,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_07",73
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_08",4,55.19,0.3074,0.3747,0.168,602,1985,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_08",79
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_09",20.48,58.35,0.3043,0.3343,0.1411,248,571,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_09",101
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_10",15.74,59.19,0.3077,0.2643,0.1822,141,181,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_10",49
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_11",8.97,58.21,0.3063,0.2477,0.1377,216,370,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_11",102
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_12",6.96,58.97,0.3066,0.2384,0.1622,151,233,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_12",90
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_13",7.93,59.13,0.3086,0.2972,0.162,168,310,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_13",91
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_14",4.1,59.04,0.3107,0.325,0.1574,195,460,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_14",97
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_15",6.28,58.98,0.308,0.3383,0.1506,206,443,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_15",100
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_16",7.02,59.32,0.3072,0.3005,0.1523,192,368,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_16",99
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_17",8.48,59.27,0.3039,0.2669,0.1776,142,212,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_17",59
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_18",5.83,59.49,0.3058,0.2632,0.1794,144,206,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_18",55
"DHF119_TIR_T6BD_x2",3,"model_3_multimer_v3_p1_230516_358176_recycled_19",6.02,59.47,0.3045,0.3127,0.18,135,219,"DHF119_TIR_T6BD_x2_3",1,2,"DHF119","DHF119_TIR_T6BD_x2_3_model_3_multimer_v3_p1_230516_358176_recycled_19",51
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972",2.317,57.73,0.3569,0.3567,0.3142,103,128,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972",11
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_00",9999,56.98,0.3106,0.2062,0.0276,44,48,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_00",105
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_01",53.62,56.25,0.3063,0.2299,0.1156,192,357,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_01",103
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_02",11.65,57.9,0.3195,0.3522,0.2632,108,141,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_02",20
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_03",11.06,58.54,0.3385,0.3657,0.3084,94,129,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_03",12
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_04",6.33,58.48,0.3442,0.4392,0.3728,70,87,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_04",2
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_05",6.18,58.48,0.3495,0.454,0.3834,65,73,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_05",1
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_06",5.54,58.42,0.3548,0.3634,0.3193,92,123,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_06",8
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_07",5.59,58.37,0.3601,0.3767,0.3361,93,125,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_07",4
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_08",5.16,58.24,0.3609,0.3923,0.3504,88,117,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_08",3
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_09",4.03,57.98,0.359,0.3734,0.3281,89,129,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_09",5
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_10",3.64,57.92,0.357,0.3359,0.299,111,162,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_10",15
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_11",3.4,58,0.3589,0.2967,0.2348,177,329,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_11",23
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_12",5.56,58.29,0.3565,0.2965,0.2644,138,198,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_12",19
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_13",5.23,58.16,0.3558,0.3297,0.2918,113,146,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_13",17
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_14",8.81,57.95,0.358,0.335,0.2965,111,145,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_14",16
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_15",4.24,58.03,0.3569,0.3478,0.3072,102,121,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_15",13
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_16",3.97,57.96,0.3594,0.3582,0.3165,102,132,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_16",9
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_17",2.26,58.21,0.3606,0.3544,0.3154,104,136,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_17",10
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_18",2.3,58.28,0.3583,0.3631,0.3197,101,128,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_18",7
"DHF119_TIR_T6BD_x2",4,"model_4_multimer_v3_p1_230516_394972_recycled_19",2.38,58.13,0.3569,0.362,0.3198,100,135,"DHF119_TIR_T6BD_x2_4",1,2,"DHF119","DHF119_TIR_T6BD_x2_4_model_4_multimer_v3_p1_230516_394972_recycled_19",6
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474",3.043,59.52,0.3099,0.2989,0.1966,110,146,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474",33
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474_recycled_00",9999,59.31,0.3118,0.3151,0.2146,110,165,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474_recycled_00",27
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474_recycled_01",59.73,59.12,0.3117,0.4192,0.2998,80,92,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474_recycled_01",14
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474_recycled_02",8.37,58.89,0.3045,0.4129,0.2768,74,99,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474_recycled_02",18
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474_recycled_03",9.45,59.42,0.3049,0.3654,0.2348,85,101,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474_recycled_03",23
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474_recycled_04",5.78,59.44,0.3049,0.3132,0.1991,104,127,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474_recycled_04",31
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474_recycled_05",4.82,59.6,0.305,0.2664,0.1718,129,171,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474_recycled_05",68
"DHF119_TIR_T6BD_x2",5,"model_5_multimer_v3_p1_230516_760474_recycled_06",6.84,59.56,0.3082,0.2813,0.1849,123,213,"DHF119_TIR_T6BD_x2_5",1,2,"DHF119","DHF119_TIR_T6BD_x2_5_model_5_multimer_v3_p1_230516_760474_recycled_06",47
